,Product_id,Category,Unit price,Date,Stock,Consommation
1,49672,PAT,3.7,2016-02-19,28800.0,13200.0
2,49672,PAT,2.96,2016-03-30,28800.0,13200.0
3,63570,VIEN,5.640016,2016-01-28,53100.0,10800.0
4,63499,VIEN,6.699968,2016-01-28,80352.0,10656.0
5,48703,BOUL,18.733144000000003,2016-02-02,9840.0,10120.0
6,48703,BOUL,20.293144,2016-01-05,9840.0,9840.0
7,63509,VIEN,25.500628,2016-03-23,72000.0,9760.0
8,49672,PAT,2.22,2016-01-20,28800.0,9600.0
9,49672,PAT,3.7,2016-02-12,28800.0,9600.0
10,49672,PAT,2.22,2016-03-04,28800.0,9600.0
11,63499,VIEN,5.579968,2016-02-04,80352.0,9504.0
12,63588,VIEN,6.800222,2016-03-03,67200.0,9280.0
13,48703,BOUL,18.813144,2016-01-08,9840.0,9000.0
14,48703,BOUL,15.693144,2016-03-01,9840.0,8840.0
15,48703,BOUL,14.133143999999998,2016-02-05,9840.0,8760.0
16,48703,BOUL,21.933144,2016-01-22,9840.0,8720.0
17,48703,BOUL,20.293144,2016-02-09,9840.0,8680.0
18,63576,VIEN,20.390324999999997,2016-03-23,66240.0,8640.0
19,48692,BOUL,12.637700000000002,2016-01-19,19560.0,8520.0
20,48703,BOUL,18.733144000000003,2016-01-12,9840.0,8400.0
21,49672,PAT,2.22,2016-01-13,28800.0,8400.0
22,63570,VIEN,4.680016,2016-02-04,53100.0,8400.0
23,48692,BOUL,11.6854,2016-02-05,19560.0,8400.0
24,49672,PAT,2.96,2016-02-05,28800.0,8400.0
25,49672,PAT,2.96,2016-02-10,28800.0,8400.0
26,49672,PAT,3.7,2016-03-25,28800.0,8400.0
27,48703,BOUL,14.033143999999998,2016-03-22,9840.0,8120.0
28,63570,VIEN,5.640016,2016-03-03,53100.0,8100.0
29,48703,BOUL,21.853144000000004,2016-02-16,9840.0,8080.0
30,63499,VIEN,4.459968,2016-02-11,80352.0,8064.0
31,48692,BOUL,14.757700000000003,2016-01-26,19560.0,7920.0
32,48692,BOUL,6.965414,2016-03-29,19560.0,7920.0
33,48703,BOUL,17.253144000000002,2016-03-08,9840.0,7880.0
34,63570,VIEN,3.720016,2016-02-11,53100.0,7800.0
35,48692,BOUL,11.106514,2016-03-24,19560.0,7800.0
36,63499,VIEN,5.399968,2016-03-03,80352.0,7776.0
37,48692,BOUL,10.6477,2016-01-29,19560.0,7680.0
38,63559,VIEN,18.248212,2016-03-23,74080.0,7680.0
39,48703,BOUL,17.173144,2016-02-23,9840.0,7640.0
40,48692,BOUL,9.6954,2016-02-19,19560.0,7560.0
41,48703,BOUL,12.523144,2016-03-15,9840.0,7480.0
42,49672,PAT,2.96,2016-01-06,28800.0,7200.0
43,49218,PAT,6.29,2016-01-08,492.0,7200.0
44,49672,PAT,2.22,2016-01-08,28800.0,7200.0
45,49218,PAT,6.29,2016-01-15,492.0,7200.0
46,49672,PAT,0.74,2016-02-17,28800.0,7200.0
47,49218,PAT,6.29,2016-03-04,492.0,7200.0
48,49672,PAT,2.96,2016-03-09,28800.0,7200.0
49,49672,PAT,2.22,2016-03-11,28800.0,7200.0
50,49672,PAT,2.22,2016-03-16,28800.0,7200.0
51,63499,VIEN,5.579968,2016-03-17,80352.0,7200.0
52,49672,PAT,2.96,2016-03-18,28800.0,7200.0
53,63499,VIEN,5.579968,2016-03-24,80352.0,7200.0
54,63499,VIEN,5.579968,2016-02-25,80352.0,6912.0
55,63570,VIEN,7.970000000000001,2016-03-23,53100.0,6900.0
56,63570,VIEN,3.720016,2016-03-24,53100.0,6900.0
57,48692,BOUL,12.793114,2016-03-04,19560.0,6840.0
58,48692,BOUL,14.8096,2016-03-23,19560.0,6840.0
59,48703,BOUL,18.813144,2016-01-15,9840.0,6720.0
60,63588,VIEN,6.705822,2016-02-25,67200.0,6720.0
61,63499,VIEN,11.040048000000002,2016-03-23,80352.0,6624.0
62,63570,VIEN,4.680016,2016-02-25,53100.0,6600.0
63,63570,VIEN,8.040000000000001,2016-03-02,53100.0,6600.0
64,48692,BOUL,12.575400000000002,2016-01-08,19560.0,6480.0
65,63509,VIEN,17.384524000000003,2016-02-10,72000.0,6400.0
66,63576,VIEN,17.540625,2016-02-10,66240.0,6400.0
67,63499,VIEN,4.459968,2016-01-21,80352.0,6336.0
68,63499,VIEN,9.920048,2016-03-02,80352.0,6336.0
69,63570,VIEN,3.780016,2016-03-17,53100.0,6300.0
70,48703,BOUL,14.083144,2016-03-18,9840.0,6280.0
71,48692,BOUL,9.3154,2016-02-09,19560.0,6240.0
72,48692,BOUL,12.855414,2016-02-26,19560.0,6240.0
73,48692,BOUL,13.2154,2016-01-05,19560.0,6120.0
74,48692,BOUL,10.03,2016-01-22,19560.0,6120.0
75,48692,BOUL,12.0254,2016-02-02,19560.0,6120.0
76,48692,BOUL,11.1354,2016-02-16,19560.0,6120.0
77,48690,BOUL,16.0173,2016-03-23,19800.0,6120.0
78,63588,VIEN,8.26,2016-01-20,67200.0,6080.0
79,48714,BOUL,11.200000000000005,2016-03-30,6550.0,6025.0
80,48692,BOUL,9.4177,2016-01-01,19560.0,6000.0
81,49672,PAT,2.96,2016-01-01,28800.0,6000.0
82,49672,PAT,2.96,2016-01-22,28800.0,6000.0
83,49672,PAT,2.22,2016-01-29,28800.0,6000.0
84,49672,PAT,1.48,2016-02-03,28800.0,6000.0
85,48692,BOUL,13.109699999999998,2016-02-10,19560.0,6000.0
86,48692,BOUL,9.0777,2016-02-12,19560.0,6000.0
87,49672,PAT,2.22,2016-02-24,28800.0,6000.0
88,49672,PAT,2.96,2016-02-26,28800.0,6000.0
89,49672,PAT,2.22,2016-03-02,28800.0,6000.0
90,48692,BOUL,12.0254,2016-03-11,19560.0,6000.0
91,48692,BOUL,11.625414,2016-03-18,19560.0,6000.0
92,49218,PAT,6.29,2016-03-18,492.0,6000.0
93,48692,BOUL,11.415414,2016-03-22,19560.0,6000.0
94,48714,BOUL,14.560000000000006,2016-03-26,6550.0,6000.0
95,63503,VIEN,18.48,2016-02-17,27972.0,5940.0
96,63509,VIEN,15.934588000000002,2016-03-09,72000.0,5920.0
97,48692,BOUL,11.625414,2016-03-15,19560.0,5880.0
98,63503,VIEN,18.48,2016-03-05,27972.0,5832.0
99,48714,BOUL,14.560000000000006,2016-01-06,6550.0,5825.0
100,48692,BOUL,14.0887,2016-01-20,19560.0,5760.0
101,48692,BOUL,11.075414,2016-03-01,19560.0,5760.0
102,63588,VIEN,9.44,2016-03-02,67200.0,5760.0
103,63588,VIEN,5.620222,2016-03-24,67200.0,5760.0
104,49995,PAT,4.532149,2016-03-09,15876.0,5670.0
105,49995,PAT,4.522149000000001,2016-03-23,15876.0,5670.0
106,48690,BOUL,15.3181,2016-01-08,19800.0,5640.0
107,48703,BOUL,17.123144,2016-01-26,9840.0,5640.0
108,48690,BOUL,15.0862,2016-01-29,19800.0,5640.0
109,48692,BOUL,13.1186,2016-03-09,19560.0,5640.0
110,48689,BOUL,17.5232,2016-03-23,18240.0,5640.0
111,48690,BOUL,16.6422,2016-02-03,19800.0,5520.0
112,48690,BOUL,14.7262,2016-02-05,19800.0,5520.0
113,48692,BOUL,11.1354,2016-03-08,19560.0,5520.0
114,48690,BOUL,13.514589,2016-03-24,19800.0,5520.0
115,63499,VIEN,9.740048000000002,2016-02-10,80352.0,5472.0
116,63576,VIEN,12.050534999999996,2016-03-09,66240.0,5440.0
117,63588,VIEN,4.540168,2016-03-17,67200.0,5440.0
118,63588,VIEN,10.62,2016-03-23,67200.0,5440.0
119,63570,VIEN,3.780016,2016-01-07,53100.0,5400.0
120,48677,BOUL,17.258399999999998,2016-03-23,16320.0,5400.0
121,48692,BOUL,10.735414,2016-03-25,19560.0,5400.0
122,48714,BOUL,13.440000000000005,2016-03-19,6550.0,5300.0
123,48690,BOUL,17.5762,2016-01-05,19800.0,5280.0
124,48692,BOUL,12.297700000000004,2016-01-15,19560.0,5280.0
125,48703,BOUL,18.9732,2016-02-12,9840.0,5240.0
126,48714,BOUL,13.440000000000005,2016-02-27,6550.0,5200.0
127,63499,VIEN,8.620048,2016-01-13,80352.0,5184.0
128,63503,VIEN,18.48,2016-02-03,27972.0,5184.0
129,63503,VIEN,18.48,2016-02-10,27972.0,5184.0
130,63499,VIEN,3.4000000000000004,2016-03-10,80352.0,5184.0
131,48690,BOUL,15.9781,2016-01-15,19800.0,5160.0
132,48690,BOUL,16.7241,2016-01-20,19800.0,5160.0
133,48690,BOUL,16.9162,2016-01-26,19800.0,5160.0
134,48692,BOUL,7.0877,2016-02-23,19560.0,5160.0
135,48690,BOUL,15.8962,2016-03-25,19800.0,5160.0
136,48714,BOUL,10.080000000000002,2016-01-27,6550.0,5150.0
137,48714,BOUL,5.6000000000000005,2016-02-01,6550.0,5150.0
138,63588,VIEN,9.44,2016-02-10,67200.0,5120.0
139,63588,VIEN,3.340108,2016-02-11,67200.0,5120.0
140,63559,VIEN,12.84822,2016-03-09,74080.0,5120.0
141,63570,VIEN,9.96,2016-01-06,53100.0,5100.0
142,48714,BOUL,8.96,2016-01-13,6550.0,5100.0
143,48703,BOUL,18.9732,2016-02-26,9840.0,5080.0
144,48692,BOUL,11.8619,2016-02-03,19560.0,5040.0
145,48690,BOUL,13.432689,2016-02-18,19800.0,5040.0
146,48692,BOUL,10.154214,2016-02-18,19560.0,5040.0
147,48690,BOUL,16.9162,2016-03-11,19800.0,5040.0
148,48692,BOUL,9.301014,2016-03-19,19560.0,5040.0
149,63509,VIEN,9.80124,2016-03-14,72000.0,4960.0
150,48692,BOUL,10.5287,2016-02-17,19560.0,4920.0
151,49995,PAT,2.3800980000000003,2016-01-26,15876.0,4914.0
152,48714,BOUL,8.96,2016-01-20,6550.0,4900.0
153,63503,VIEN,18.48,2016-03-30,27972.0,4860.0
154,48714,BOUL,6.03,2016-01-25,6550.0,4850.0
155,48714,BOUL,10.080000000000002,2016-03-23,6550.0,4850.0
156,48703,BOUL,15.853199999999998,2016-03-04,9840.0,4840.0
157,48703,BOUL,18.9732,2016-01-01,9840.0,4800.0
158,63509,VIEN,16.111724000000002,2016-01-16,72000.0,4800.0
159,48690,BOUL,17.0662,2016-01-19,19800.0,4800.0
160,48692,BOUL,8.9842,2016-02-04,19560.0,4800.0
161,49218,PAT,,2016-02-08,492.0,4800.0
162,63576,VIEN,9.70698,2016-02-08,66240.0,4800.0
163,48690,BOUL,12.6126,2016-02-10,19800.0,4800.0
164,48690,BOUL,11.8081,2016-02-12,19800.0,4800.0
165,48690,BOUL,12.7462,2016-02-19,19800.0,4800.0
166,49218,PAT,6.29,2016-02-19,492.0,4800.0
167,63509,VIEN,18.534376,2016-02-24,72000.0,4800.0
168,48690,BOUL,13.4062,2016-03-08,19800.0,4800.0
169,63509,VIEN,12.901604,2016-03-19,72000.0,4800.0
170,48714,BOUL,13.440000000000005,2016-03-05,6550.0,4700.0
171,48714,BOUL,12.750000000000004,2016-03-25,6550.0,4700.0
172,48690,BOUL,14.23,2016-01-22,19800.0,4680.0
173,48692,BOUL,11.9331,2016-01-27,19560.0,4680.0
174,48690,BOUL,10.406199999999998,2016-03-29,19800.0,4680.0
175,63421,VIEN,39.0,2016-01-02,500.0,4650.0
176,63503,VIEN,18.48,2016-03-23,27972.0,4644.0
177,63509,VIEN,11.03112,2016-02-08,72000.0,4640.0
178,63576,VIEN,11.511315,2016-03-19,66240.0,4640.0
179,63499,VIEN,12.160048000000003,2016-01-06,80352.0,4608.0
180,63499,VIEN,4.5200000000000005,2016-01-07,80352.0,4608.0
181,48714,BOUL,11.200000000000005,2016-03-11,6550.0,4600.0
182,48692,BOUL,11.8797,2016-02-24,19560.0,4560.0
183,48692,BOUL,12.843214000000003,2016-03-05,19560.0,4560.0
184,48690,BOUL,10.2345,2016-03-31,19800.0,4560.0
185,48692,BOUL,8.7065,2016-03-31,19560.0,4560.0
186,48714,BOUL,13.440000000000005,2016-02-20,6550.0,4550.0
187,49995,PAT,4.610049,2016-01-20,15876.0,4536.0
188,49995,PAT,5.300098,2016-02-17,15876.0,4536.0
189,49995,PAT,4.610049,2016-03-16,15876.0,4536.0
190,48714,BOUL,10.080000000000002,2016-03-16,6550.0,4525.0
191,63570,VIEN,3.720016,2016-01-21,53100.0,4500.0
192,63570,VIEN,7.010000000000001,2016-02-03,53100.0,4500.0
193,48714,BOUL,11.200000000000005,2016-02-09,6550.0,4500.0
194,63570,VIEN,6.94,2016-02-10,53100.0,4500.0
195,48714,BOUL,10.080000000000002,2016-03-09,6550.0,4500.0
196,63570,VIEN,2.820016,2016-03-10,53100.0,4500.0
197,48714,BOUL,12.320000000000004,2016-03-12,6550.0,4500.0
198,63576,VIEN,14.271269999999998,2016-01-16,66240.0,4480.0
199,63588,VIEN,7.079999999999999,2016-02-03,67200.0,4480.0
200,63588,VIEN,4.640114,2016-02-04,67200.0,4480.0
201,63576,VIEN,7.666935,2016-03-14,66240.0,4480.0
202,48692,BOUL,8.5277,2016-01-12,19560.0,4440.0
203,48692,BOUL,10.453228,2016-02-13,19560.0,4440.0
204,48690,BOUL,13.2726,2016-02-17,19800.0,4440.0
205,48692,BOUL,9.3865,2016-03-03,19560.0,4440.0
206,48703,BOUL,17.3632,2016-03-11,9840.0,4400.0
207,48703,BOUL,16.1032,2016-03-29,9840.0,4400.0
208,48714,BOUL,10.080000000000002,2016-02-24,6550.0,4325.0
209,48690,BOUL,14.0662,2016-02-02,19800.0,4320.0
210,48689,BOUL,18.2644,2016-02-10,18240.0,4320.0
211,48703,BOUL,14.2932,2016-02-19,9840.0,4320.0
212,63503,VIEN,18.48,2016-02-24,27972.0,4320.0
213,48690,BOUL,13.3243,2016-03-04,19800.0,4320.0
214,48690,BOUL,12.6243,2016-03-09,19800.0,4320.0
215,48690,BOUL,11.754678000000002,2016-03-10,19800.0,4320.0
216,63499,VIEN,7.619999999999999,2016-03-16,80352.0,4320.0
217,48714,BOUL,13.440000000000005,2016-02-06,6550.0,4300.0
218,63441,VIEN,13.679999999999998,2016-02-17,2200.0,4300.0
219,48703,BOUL,12.78,2016-01-29,9840.0,4240.0
220,63503,VIEN,18.48,2016-01-27,27972.0,4212.0
221,63503,VIEN,18.48,2016-03-12,27972.0,4212.0
222,48690,BOUL,15.2362,2016-02-09,19800.0,4200.0
223,63570,VIEN,6.050000000000001,2016-02-17,53100.0,4200.0
224,48690,BOUL,11.2545,2016-03-03,19800.0,4200.0
225,48690,BOUL,11.6649,2016-03-16,19800.0,4200.0
226,48690,BOUL,15.2362,2016-03-18,19800.0,4200.0
227,48690,BOUL,10.4062,2016-03-22,19800.0,4200.0
228,48714,BOUL,10.080000000000002,2016-02-26,6550.0,4175.0
229,63509,VIEN,9.929844,2016-01-02,72000.0,4160.0
230,48703,BOUL,18.9732,2016-01-19,9840.0,4160.0
231,63559,VIEN,8.012384,2016-02-08,74080.0,4160.0
232,63509,VIEN,11.892096,2016-02-13,72000.0,4160.0
233,63509,VIEN,11.031416,2016-03-10,72000.0,4160.0
234,63588,VIEN,3.360168,2016-03-10,67200.0,4160.0
235,63509,VIEN,11.502096000000002,2016-03-12,72000.0,4160.0
236,48714,BOUL,10.080000000000002,2016-01-09,6550.0,4150.0
237,48714,BOUL,10.080000000000002,2016-03-02,6550.0,4150.0
238,63503,VIEN,18.48,2016-03-19,27972.0,4104.0
239,48714,BOUL,8.27,2016-03-17,6550.0,4100.0
240,48690,BOUL,14.5926,2016-01-06,19800.0,4080.0
241,48692,BOUL,12.160900000000003,2016-01-06,19560.0,4080.0
242,48690,BOUL,10.214099999999998,2016-01-13,19800.0,4080.0
243,48690,BOUL,12.842778,2016-01-14,19800.0,4080.0
244,48692,BOUL,8.374213999999998,2016-01-28,19560.0,4080.0
245,48689,BOUL,14.334799999999998,2016-02-03,18240.0,4080.0
246,48690,BOUL,14.5762,2016-02-26,19800.0,4080.0
247,48690,BOUL,10.547589,2016-02-29,19800.0,4080.0
248,48690,BOUL,11.4192,2016-03-02,19800.0,4080.0
249,48692,BOUL,10.4664,2016-03-02,19560.0,4080.0
250,48692,BOUL,8.376528,2016-03-10,19560.0,4080.0
251,48714,BOUL,10.080000000000002,2016-01-22,6550.0,4050.0
252,48714,BOUL,14.560000000000006,2016-02-13,6550.0,4050.0
253,63499,VIEN,7.320048,2016-02-03,80352.0,4032.0
254,63499,VIEN,8.92,2016-03-05,80352.0,4032.0
255,63499,VIEN,7.8,2016-03-12,80352.0,4032.0
256,63576,VIEN,8.640179999999999,2016-01-04,66240.0,4000.0
257,63509,VIEN,10.509696,2016-01-14,72000.0,4000.0
258,63559,VIEN,15.544144,2016-02-10,74080.0,4000.0
259,48714,BOUL,7.840000000000001,2016-02-17,6550.0,4000.0
260,63509,VIEN,14.831296000000002,2016-02-18,72000.0,4000.0
261,63509,VIEN,7.211360000000001,2016-03-07,72000.0,4000.0
262,63576,VIEN,10.636979999999998,2016-03-10,66240.0,4000.0
263,63562,VIEN,4.590135,2016-03-19,26720.0,4000.0
264,63509,VIEN,12.121268,2016-03-24,72000.0,4000.0
265,63503,VIEN,18.48,2016-01-20,27972.0,3996.0
266,63503,VIEN,15.4,2016-03-02,27972.0,3996.0
267,63503,VIEN,18.48,2016-03-09,27972.0,3996.0
268,63503,VIEN,15.4,2016-03-16,27972.0,3996.0
269,48692,BOUL,7.796399999999999,2016-01-13,19560.0,3960.0
270,48690,BOUL,10.0026,2016-02-04,19800.0,3960.0
271,48677,BOUL,14.1008,2016-02-10,16320.0,3960.0
272,48677,BOUL,13.3144,2016-03-09,16320.0,3960.0
273,48692,BOUL,10.6088,2016-03-16,19560.0,3960.0
274,50311,NEGOCE,4.220000000000001,2016-02-05,,3955.0
275,48714,BOUL,8.96,2016-02-03,6550.0,3950.0
276,48714,BOUL,8.96,2016-02-10,6550.0,3950.0
277,63570,VIEN,6.050000000000001,2016-01-13,53100.0,3900.0
278,63570,VIEN,8.040000000000001,2016-03-09,53100.0,3900.0
279,63441,VIEN,13.679999999999998,2016-03-30,2200.0,3900.0
280,63570,VIEN,9.13,2016-03-30,53100.0,3900.0
281,63503,VIEN,18.48,2016-02-13,27972.0,3888.0
282,63503,VIEN,18.48,2016-02-20,27972.0,3888.0
283,48690,BOUL,10.72,2016-01-01,19800.0,3840.0
284,48689,BOUL,15.932399999999996,2016-01-06,18240.0,3840.0
285,48692,BOUL,6.6542,2016-01-07,19560.0,3840.0
286,63588,VIEN,3.360168,2016-01-07,67200.0,3840.0
287,48677,BOUL,15.0096,2016-01-08,16320.0,3840.0
288,48690,BOUL,14.5762,2016-01-12,19800.0,3840.0
289,48692,BOUL,8.864227999999999,2016-01-14,19560.0,3840.0
290,63509,VIEN,13.548068,2016-01-27,72000.0,3840.0
291,48690,BOUL,11.672778,2016-02-11,19800.0,3840.0
292,63559,VIEN,11.311916,2016-02-13,74080.0,3840.0
293,63576,VIEN,9.329925,2016-02-13,66240.0,3840.0
294,63576,VIEN,11.850224999999998,2016-02-18,66240.0,3840.0
295,48690,BOUL,11.8081,2016-02-23,19800.0,3840.0
296,48690,BOUL,10.9911,2016-02-24,19800.0,3840.0
297,63576,VIEN,13.975124999999998,2016-02-24,66240.0,3840.0
298,63509,VIEN,10.561388,2016-02-25,72000.0,3840.0
299,48690,BOUL,8.726199999999999,2016-03-01,19800.0,3840.0
300,63509,VIEN,10.891240000000002,2016-03-03,72000.0,3840.0
301,63509,VIEN,12.261296,2016-03-17,72000.0,3840.0
302,63518,VIEN,22.779999999999998,2016-03-25,32820.0,3840.0
303,48714,BOUL,11.200000000000005,2016-03-08,6550.0,3800.0
304,63503,VIEN,18.48,2016-01-06,27972.0,3780.0
305,63503,VIEN,18.48,2016-01-13,27972.0,3780.0
306,63503,VIEN,18.48,2016-02-06,27972.0,3780.0
307,49995,PAT,2.3800980000000003,2016-02-26,15876.0,3780.0
308,63503,VIEN,18.48,2016-03-26,27972.0,3780.0
309,48714,BOUL,12.320000000000004,2016-01-23,6550.0,3750.0
310,63499,VIEN,7.8,2016-01-27,80352.0,3744.0
311,63499,VIEN,7.500048,2016-02-17,80352.0,3744.0
312,48692,BOUL,7.669999999999999,2016-01-09,19560.0,3720.0
313,48677,BOUL,16.464799999999997,2016-01-15,16320.0,3720.0
314,48690,BOUL,12.126,2016-01-27,19800.0,3720.0
315,63518,VIEN,34.24699999999999,2016-02-09,32820.0,3720.0
316,48690,BOUL,9.8962,2016-02-16,19800.0,3720.0
317,48677,BOUL,13.273599999999998,2016-03-02,16320.0,3720.0
318,48692,BOUL,8.56,2016-03-26,19560.0,3720.0
319,48714,BOUL,8.96,2016-01-26,6550.0,3700.0
320,63441,VIEN,13.679999999999998,2016-03-02,2200.0,3700.0
321,63441,VIEN,13.679999999999998,2016-03-05,2200.0,3700.0
322,63509,VIEN,16.419428,2016-01-01,72000.0,3680.0
323,63505,VIEN,4.800243,2016-01-02,11520.0,3680.0
324,63562,VIEN,4.590135,2016-01-02,26720.0,3680.0
325,63509,VIEN,11.85804,2016-01-13,72000.0,3680.0
326,63509,VIEN,11.964468,2016-02-03,72000.0,3680.0
327,63509,VIEN,16.259668,2016-02-05,72000.0,3680.0
328,63509,VIEN,12.011176,2016-02-11,72000.0,3680.0
329,63505,VIEN,4.800243,2016-03-19,11520.0,3680.0
330,63576,VIEN,9.706979999999998,2016-03-24,66240.0,3680.0
331,48703,BOUL,14.243199999999998,2016-03-25,9840.0,3680.0
332,48714,BOUL,12.320000000000004,2016-02-05,6550.0,3625.0
333,49672,PAT,2.22,2016-01-15,28800.0,3600.0
334,63570,VIEN,3.98,2016-01-15,53100.0,3600.0
335,48677,BOUL,14.5248,2016-01-27,16320.0,3600.0
336,48689,BOUL,14.950399999999998,2016-01-27,18240.0,3600.0
337,49672,PAT,1.48,2016-01-27,28800.0,3600.0
338,63570,VIEN,7.080000000000001,2016-01-27,53100.0,3600.0
339,63570,VIEN,3.98,2016-02-02,53100.0,3600.0
340,63570,VIEN,5.0200000000000005,2016-02-24,53100.0,3600.0
341,48692,BOUL,9.266528,2016-02-25,19560.0,3600.0
342,48677,BOUL,19.5544,2016-03-04,16320.0,3600.0
343,63570,VIEN,3.98,2016-03-15,53100.0,3600.0
344,49672,PAT,1.48,2016-03-23,28800.0,3600.0
345,48714,BOUL,13.440000000000005,2016-03-18,6550.0,3575.0
346,63503,VIEN,18.48,2016-02-27,27972.0,3564.0
347,63421,VIEN,32.5,2016-01-06,500.0,3550.0
348,50311,NEGOCE,4.220000000000001,2016-01-08,,3535.0
349,63509,VIEN,7.489520000000001,2016-01-04,72000.0,3520.0
350,63588,VIEN,2.260054,2016-01-04,67200.0,3520.0
351,63559,VIEN,11.164888,2016-01-13,74080.0,3520.0
352,63588,VIEN,3.360168,2016-01-21,67200.0,3520.0
353,63509,VIEN,12.479668000000002,2016-01-26,72000.0,3520.0
354,63576,VIEN,12.89088,2016-01-27,66240.0,3520.0
355,63588,VIEN,4.540168,2016-01-28,67200.0,3520.0
356,63509,VIEN,15.039668000000002,2016-02-02,72000.0,3520.0
357,63576,VIEN,8.236934999999999,2016-02-04,66240.0,3520.0
358,63588,VIEN,7.079999999999999,2016-02-13,67200.0,3520.0
359,63588,VIEN,3.360168,2016-02-18,67200.0,3520.0
360,63559,VIEN,15.467144,2016-02-24,74080.0,3520.0
361,63509,VIEN,9.849668,2016-03-01,72000.0,3520.0
362,63509,VIEN,15.689788000000002,2016-03-04,72000.0,3520.0
363,63509,VIEN,11.752068,2016-03-05,72000.0,3520.0
364,63509,VIEN,14.699788000000003,2016-03-08,72000.0,3520.0
365,63559,VIEN,9.391916,2016-03-12,74080.0,3520.0
366,63588,VIEN,4.72,2016-03-15,67200.0,3520.0
367,63559,VIEN,10.781612,2016-03-19,74080.0,3520.0
368,63441,VIEN,13.679999999999998,2016-03-23,2200.0,3500.0
369,48690,BOUL,9.922689,2016-01-28,19800.0,3480.0
370,63518,VIEN,25.25,2016-02-03,32820.0,3480.0
371,48677,BOUL,15.8096,2016-02-05,16320.0,3480.0
372,48690,BOUL,9.9264,2016-02-06,19800.0,3480.0
373,48692,BOUL,6.893228,2016-02-27,19560.0,3480.0
374,48677,BOUL,15.2496,2016-03-25,16320.0,3480.0
375,63499,VIEN,7.8,2016-01-02,80352.0,3456.0
376,63503,VIEN,18.48,2016-01-02,27972.0,3456.0
377,63499,VIEN,3.4000000000000004,2016-01-14,80352.0,3456.0
378,63503,VIEN,15.4,2016-01-30,27972.0,3456.0
379,63499,VIEN,7.500048,2016-02-24,80352.0,3456.0
380,63499,VIEN,8.74,2016-03-30,80352.0,3456.0
381,48714,BOUL,14.560000000000006,2016-01-30,6550.0,3450.0
382,48714,BOUL,8.96,2016-03-14,6550.0,3450.0
383,63518,VIEN,34.247,2016-02-12,32820.0,3420.0
384,63518,VIEN,24.57,2016-02-24,32820.0,3420.0
385,49995,PAT,2.440049,2016-02-03,15876.0,3402.0
386,49995,PAT,0.700049,2016-02-25,15876.0,3402.0
387,49995,PAT,3.780196,2016-03-01,15876.0,3402.0
388,49995,PAT,5.370049,2016-03-02,15876.0,3402.0
389,49995,PAT,1.4600490000000002,2016-03-12,15876.0,3402.0
390,49995,PAT,0.700049,2016-03-17,15876.0,3402.0
391,63441,VIEN,13.679999999999998,2016-02-03,2200.0,3400.0
392,48714,BOUL,11.200000000000005,2016-02-19,6550.0,3375.0
393,48714,BOUL,13.440000000000005,2016-03-29,6550.0,3375.0
394,63509,VIEN,10.691668,2016-01-09,72000.0,3360.0
395,48689,BOUL,9.3428,2016-01-13,18240.0,3360.0
396,63576,VIEN,8.210835000000001,2016-01-13,66240.0,3360.0
397,63559,VIEN,11.062744000000002,2016-01-16,74080.0,3360.0
398,63518,VIEN,21.51,2016-01-20,32820.0,3360.0
399,63509,VIEN,12.229548,2016-01-22,72000.0,3360.0
400,63576,VIEN,10.41018,2016-01-26,66240.0,3360.0
401,63509,VIEN,8.32124,2016-02-04,72000.0,3360.0
402,48692,BOUL,8.768813999999999,2016-02-06,19560.0,3360.0
403,63576,VIEN,10.637069999999998,2016-02-11,66240.0,3360.0
404,48710,BOUL,21.72,2016-02-12,5240.0,3360.0
405,63509,VIEN,13.379548000000002,2016-02-19,72000.0,3360.0
406,48677,BOUL,13.6088,2016-02-24,16320.0,3360.0
407,48690,BOUL,13.434678,2016-02-25,19800.0,3360.0
408,48689,BOUL,12.492799999999995,2016-03-02,18240.0,3360.0
409,63576,VIEN,8.52018,2016-03-03,66240.0,3360.0
410,63576,VIEN,11.30538,2016-03-05,66240.0,3360.0
411,48689,BOUL,12.531199999999998,2016-03-09,18240.0,3360.0
412,63559,VIEN,5.294592000000001,2016-03-14,74080.0,3360.0
413,63509,VIEN,12.069788000000004,2016-03-25,72000.0,3360.0
414,63509,VIEN,12.319908000000002,2016-03-29,72000.0,3360.0
415,63570,VIEN,3.98,2016-01-05,53100.0,3300.0
416,63570,VIEN,6.11,2016-01-20,53100.0,3300.0
417,63518,VIEN,21.82,2016-01-27,32820.0,3300.0
418,63570,VIEN,6.11,2016-02-13,53100.0,3300.0
419,48714,BOUL,10.080000000000002,2016-03-04,6550.0,3300.0
420,63570,VIEN,6.11,2016-03-05,53100.0,3300.0
421,63570,VIEN,2.89,2016-03-21,53100.0,3300.0
422,48690,BOUL,7.6626,2016-01-07,19800.0,3240.0
423,48677,BOUL,15.1048,2016-01-22,16320.0,3240.0
424,48692,BOUL,6.675514,2016-01-30,19560.0,3240.0
425,48692,BOUL,7.974228,2016-02-11,19560.0,3240.0
426,48692,BOUL,9.605414,2016-02-20,19560.0,3240.0
427,48690,BOUL,9.412689,2016-03-07,19800.0,3240.0
428,63518,VIEN,33.876999999999995,2016-03-08,32820.0,3240.0
429,48692,BOUL,7.861013999999999,2016-03-12,19560.0,3240.0
